transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
5430,06/09/2023,16:29:46,4,2,Utrecht,3.75,Bakery,Sandwich
5431,06/11/2023,13:51:29,1,1,Alkmaar,3.15,Tea,Green tea
5432,06/06/2023,18:11:48,1,3,Eindhoven,3.0,Tea,Black tea
5433,06/09/2023,09:35:50,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
5434,06/08/2023,08:07:37,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
5435,06/09/2023,19:09:44,2,3,Eindhoven,2.0,Coffee,Black coffee
5436,06/10/2023,10:01:03,1,1,Alkmaar,3.5,Coffee,Milk coffee
5437,06/07/2023,19:50:53,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5438,06/09/2023,13:32:55,6,2,Utrecht,2.0,Coffee,Black coffee
5439,06/11/2023,16:16:03,1,2,Utrecht,2.0,Coffee,Black coffee
5440,06/06/2023,07:00:14,6,1,Alkmaar,3.25,Tea,Chai tea
5441,06/10/2023,09:22:23,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5442,06/10/2023,15:11:43,3,3,Eindhoven,2.0,Coffee,Black coffee
5443,06/11/2023,08:29:36,6,2,Utrecht,3.15,Tea,Green tea
5444,06/06/2023,08:33:20,2,1,Alkmaar,3.25,Tea,Chai tea
5445,06/10/2023,13:18:43,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5446,06/06/2023,17:35:41,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5447,06/10/2023,10:28:56,1,2,Utrecht,3.5,Tea,Herbal tea
5448,06/10/2023,19:14:08,1,3,Eindhoven,3.5,Bakery,Pie
5449,06/07/2023,11:55:57,3,,Alkmaar,3.75,Bakery,Sandwich
5450,06/05/2023,08:13:54,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
5451,06/10/2023,11:04:12,2,2,Utrecht,3.5,Bakery,Pie
5452,06/11/2023,10:40:21,1,3,Eindhoven,3.0,Bakery,Scone
5453,06/07/2023,08:50:45,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5454,06/05/2023,18:33:20,1,2,Utrecht,4.25,Coffee,Syrup coffee
5455,06/08/2023,07:35:04,3,3,Eindhoven,3.5,Coffee,Milk coffee
5456,06/07/2023,16:54:30,4,2,Utrecht,3.5,Coffee,Milk coffee
5457,06/10/2023,09:45:44,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
5458,06/05/2023,14:18:10,2,1,Alkmaar,3.75,Bakery,Sandwich
5459,06/05/2023,18:24:01,1,2,Utrecht,3.5,Tea,Herbal tea
5460,06/11/2023,12:01:38,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5461,06/11/2023,06:23:58,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5462,06/11/2023,12:58:38,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5463,06/10/2023,09:53:52,2,2,Utrecht,3.0,Tea,Black tea
5464,06/07/2023,11:50:51,2,2,Utrecht,3.15,Tea,Green tea
5465,06/07/2023,10:02:36,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5466,06/06/2023,18:15:07,4,2,Utrecht,3.5,Bakery,Pie
5467,06/09/2023,11:31:17,6,1,Alkmaar,3.15,Tea,Green tea
5468,06/10/2023,16:40:24,2,2,Utrecht,4.25,Coffee,Syrup coffee
5469,06/08/2023,06:10:50,1,2,Utrecht,3.5,Tea,Herbal tea
5470,06/06/2023,12:54:18,6,1,Alkmaar,3.5,Bakery,Pie
5471,06/10/2023,16:41:50,2,2,Utrecht,3.25,Tea,Chai tea
5472,06/07/2023,19:43:22,1,2,Utrecht,3.5,Tea,Herbal tea
5473,06/06/2023,10:35:14,2,3,Eindhoven,3.0,Bakery,Scone
5474,06/09/2023,09:03:13,2,1,Alkmaar,3.0,Tea,Black tea
5475,06/11/2023,10:25:47,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5476,06/09/2023,12:08:54,2,1,Alkmaar,3.5,Coffee,Milk coffee
5477,06/09/2023,13:26:07,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5478,06/09/2023,08:25:08,4,2,Utrecht,3.5,Bakery,Pie
5479,06/11/2023,08:02:53,2,2,Utrecht,3.5,Bakery,Pie
5480,06/06/2023,10:21:25,1,1,Alkmaar,4.25,Coffee,Syrup coffee
5481,06/08/2023,09:09:53,2,1,Alkmaar,3.0,Tea,Black tea
5482,06/08/2023,10:03:08,4,3,Eindhoven,3.5,Bakery,Pie
5483,06/05/2023,15:21:43,5,2,Utrecht,4.5,Chocolate,Hot chocolate
5484,06/06/2023,08:15:11,1,3,Eindhoven,3.0,Bakery,Scone
5485,06/06/2023,17:10:03,2,2,Utrecht,3.5,Bakery,Pie
5486,06/11/2023,08:19:56,2,3,Eindhoven,3.5,Bakery,Pie
5487,06/05/2023,08:17:05,2,3,Eindhoven,3.75,Bakery,Sandwich
5488,06/09/2023,07:01:46,2,2,Utrecht,3.75,Bakery,Sandwich
5489,06/05/2023,09:09:44,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5490,06/09/2023,06:03:02,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5491,06/08/2023,17:47:27,5,2,Utrecht,3.75,Bakery,Sandwich
5492,06/11/2023,06:18:50,2,2,Utrecht,3.5,Bakery,Pie
5493,06/09/2023,11:22:16,1,1,Alkmaar,3.0,Tea,Black tea
5494,06/07/2023,11:11:19,1,1,Alkmaar,3.0,Bakery,Scone
5495,06/10/2023,17:49:15,1,2,Utrecht,3.0,Tea,Black tea
5496,06/09/2023,12:25:47,1,1,Alkmaar,3.15,Tea,Green tea
5497,06/11/2023,10:06:56,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
5498,06/08/2023,09:19:54,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5499,06/05/2023,08:36:40,4,3,Eindhoven,3.75,Bakery,Sandwich
5500,06/08/2023,15:05:04,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5501,06/06/2023,06:57:12,2,1,Alkmaar,4.25,Coffee,Syrup coffee
5502,06/10/2023,10:08:15,2,2,Utrecht,3.5,Coffee,Milk coffee
5503,06/11/2023,13:49:07,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5504,06/09/2023,10:41:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5505,06/11/2023,16:08:47,2,2,Utrecht,3.0,Bakery,Scone
5506,06/05/2023,16:27:42,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5507,06/10/2023,09:43:02,6,2,Utrecht,4.5,Chocolate,Hot chocolate
5508,06/10/2023,13:28:24,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5509,06/10/2023,10:10:57,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5510,06/10/2023,17:13:18,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5511,06/11/2023,11:40:10,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5512,06/06/2023,18:38:05,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
5513,06/11/2023,09:10:34,1,2,Utrecht,3.5,Tea,Herbal tea
5514,06/11/2023,17:47:06,2,1,Alkmaar,3.5,Bakery,Pie
5515,06/11/2023,11:54:35,2,2,Utrecht,3.0,Bakery,Scone
5516,06/09/2023,17:22:18,3,2,Utrecht,3.0,Tea,Black tea
5517,06/05/2023,09:00:02,3,3,Eindhoven,3.5,Coffee,Milk coffee
5518,06/09/2023,08:15:47,2,1,Alkmaar,3.25,Tea,Chai tea
5519,06/10/2023,09:41:54,2,2,Utrecht,3.75,Bakery,Sandwich
5520,06/11/2023,09:45:43,4,1,Alkmaar,3.0,Tea,Black tea
5521,06/07/2023,14:32:30,2,2,Utrecht,4.25,Coffee,Syrup coffee
5522,06/07/2023,13:01:25,2,1,Alkmaar,3.5,Bakery,Pie
5523,06/09/2023,08:40:23,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
5524,06/10/2023,06:55:07,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5525,06/07/2023,08:28:53,2,1,Alkmaar,3.5,Coffee,Milk coffee
5526,06/08/2023,16:15:23,3,2,Utrecht,3.0,Bakery,Scone
5527,06/07/2023,09:45:04,2,2,Utrecht,3.0,Tea,Black tea
5528,06/07/2023,08:45:37,4,3,Eindhoven,3.5,Tea,Herbal tea
5529,06/08/2023,06:18:23,2,3,Eindhoven,3.5,Coffee,Milk coffee
5530,06/10/2023,17:38:43,1,2,Utrecht,3.0,Tea,Black tea
5531,06/11/2023,07:58:40,2,3,Eindhoven,3.25,Tea,Chai tea
5532,06/08/2023,10:46:58,2,2,Utrecht,3.5,Bakery,Pie
5533,06/06/2023,16:26:53,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5534,06/10/2023,11:08:37,1,3,Eindhoven,3.5,Bakery,Pie
5535,06/10/2023,19:34:19,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5536,06/08/2023,15:44:35,2,1,Alkmaar,3.25,Tea,Chai tea
5537,06/11/2023,10:29:15,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5538,06/07/2023,08:18:50,6,3,Eindhoven,3.0,Bakery,Scone
5539,06/11/2023,07:09:59,1,2,Utrecht,3.5,Tea,Herbal tea
5540,06/10/2023,08:56:36,2,3,Eindhoven,3.5,Bakery,Pie
5541,06/11/2023,06:53:06,2,1,Alkmaar,3.25,Tea,Chai tea
5542,06/10/2023,07:26:33,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5543,06/06/2023,19:51:22,2,3,Eindhoven,3.75,Bakery,Sandwich
5544,06/05/2023,07:35:59,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5545,06/10/2023,09:07:28,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
5546,06/08/2023,08:07:15,4,1,Alkmaar,3.0,Bakery,Scone
5547,06/06/2023,08:56:02,4,2,Utrecht,3.5,Tea,Herbal tea
5548,06/07/2023,17:58:48,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5549,06/08/2023,12:24:46,1,1,Alkmaar,3.5,Tea,Herbal tea
5550,06/07/2023,11:45:32,3,1,Alkmaar,3.5,Coffee,Milk coffee
5551,06/07/2023,10:34:09,5,3,Eindhoven,3.5,Bakery,Pie
5552,06/06/2023,16:47:20,1,2,Utrecht,3.5,Bakery,Pie
5553,06/09/2023,11:38:08,,1,Alkmaar,6.3,Coffee,Organic blended coffee
5554,06/07/2023,08:12:48,3,3,Eindhoven,3.75,Bakery,Sandwich
5555,06/08/2023,08:25:28,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
5556,06/11/2023,09:07:55,2,2,Utrecht,3.0,Bakery,Scone
5557,06/05/2023,08:49:34,2,3,Eindhoven,4.25,Coffee,Syrup coffee
5558,06/07/2023,08:27:46,1,1,Alkmaar,3.15,Tea,Green tea
5559,06/11/2023,07:10:28,4,3,Eindhoven,3.15,Tea,Green tea
5560,06/10/2023,06:22:57,2,3,Eindhoven,4.25,Coffee,Syrup coffee
5561,06/10/2023,18:27:57,2,2,Utrecht,3.25,Tea,Chai tea
5562,06/09/2023,14:58:56,2,2,Utrecht,2.0,Coffee,Black coffee
5563,06/06/2023,16:32:19,1,2,Utrecht,3.75,Bakery,Sandwich
5564,06/06/2023,19:42:01,2,1,Alkmaar,3.5,Coffee,Milk coffee
5565,06/06/2023,11:56:29,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5566,06/09/2023,11:51:52,2,2,Utrecht,2.0,Coffee,Black coffee
5567,06/07/2023,08:04:58,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
5568,06/09/2023,07:07:24,3,3,Eindhoven,3.75,Bakery,Sandwich
5569,06/10/2023,18:35:33,1,2,Utrecht,3.0,Tea,Black tea
5570,06/08/2023,17:25:19,2,1,Alkmaar,2.0,Coffee,Black coffee
5571,06/06/2023,10:57:06,1,1,Alkmaar,3.5,Bakery,Pie
5572,06/07/2023,13:20:28,1,2,Utrecht,3.5,Coffee,Milk coffee
5573,06/07/2023,10:34:05,2,3,Eindhoven,3.0,Bakery,Scone
5574,06/06/2023,08:48:28,2,1,Alkmaar,4.25,Coffee,Syrup coffee
5575,06/06/2023,08:14:37,3,3,Eindhoven,3.75,Bakery,Sandwich
5576,06/09/2023,12:26:35,2,1,Alkmaar,3.75,Bakery,Sandwich
5577,06/11/2023,14:39:39,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5578,06/08/2023,08:19:22,2,1,Alkmaar,3.75,Bakery,Sandwich
5579,06/09/2023,16:34:15,1,2,Utrecht,2.0,Coffee,Black coffee
5580,06/11/2023,11:51:52,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5581,06/10/2023,10:41:14,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5582,06/07/2023,11:41:40,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5583,06/11/2023,07:15:21,1,3,Eindhoven,3.5,Bakery,Pie
5584,06/10/2023,09:30:40,1,2,Utrecht,2.0,Coffee,Black coffee
5585,06/10/2023,09:06:17,4,1,Alkmaar,3.0,Bakery,Scone
5586,06/09/2023,13:58:42,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5587,06/11/2023,14:47:32,2,1,Alkmaar,3.0,Bakery,Scone
5588,06/11/2023,11:32:03,4,2,Utrecht,4.25,Coffee,Syrup coffee
5589,06/08/2023,10:48:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5590,06/08/2023,09:49:56,1,2,Utrecht,3.15,Tea,Green tea
5591,06/11/2023,14:02:19,3,1,Alkmaar,4.25,Coffee,Syrup coffee
5592,06/07/2023,10:52:27,5,3,Eindhoven,3.0,Tea,Black tea
5593,06/10/2023,12:37:50,6,2,Utrecht,3.5,Coffee,Milk coffee
5594,06/09/2023,08:14:43,1,2,Utrecht,3.15,Tea,Green tea
5595,06/11/2023,18:51:16,1,1,Alkmaar,3.0,Tea,Black tea
5596,06/10/2023,12:14:09,1,3,Eindhoven,3.0,Bakery,Scone
5597,06/10/2023,11:48:08,1,3,Eindhoven,3.0,Bakery,Scone
5598,06/11/2023,16:00:01,1,2,Utrecht,3.5,Bakery,Pie
5599,06/10/2023,10:20:58,2,2,Utrecht,3.75,Bakery,Sandwich
5600,06/05/2023,17:03:41,4,3,Eindhoven,3.5,Coffee,Milk coffee
5601,06/07/2023,10:31:27,1,2,Utrecht,3.15,Tea,Green tea
5602,06/09/2023,11:21:55,2,2,Utrecht,3.5,Coffee,Milk coffee
5603,06/09/2023,06:22:01,1,2,Utrecht,3.5,Tea,Herbal tea
5604,06/07/2023,09:42:48,1,3,Eindhoven,3.5,Coffee,Milk coffee
5605,06/09/2023,06:32:43,1,2,Utrecht,3.75,Bakery,Sandwich
5606,06/10/2023,10:22:20,5,3,Eindhoven,3.5,Bakery,Pie
5607,06/11/2023,07:19:54,2,2,Utrecht,3.75,Bakery,Sandwich
5608,06/10/2023,14:47:34,2,3,Eindhoven,2.0,Coffee,Black coffee
5609,06/08/2023,11:01:39,2,2,Utrecht,3.75,Bakery,Sandwich
5610,06/11/2023,09:59:59,2,3,Eindhoven,3.75,Bakery,Sandwich
5611,06/11/2023,18:09:39,1,2,Utrecht,3.25,Tea,Chai tea
5612,06/11/2023,09:56:12,1,2,Utrecht,3.5,Bakery,Pie
5613,06/10/2023,14:44:13,1,1,Alkmaar,3.5,Bakery,Pie
5614,06/08/2023,16:08:18,4,3,Eindhoven,2.0,Coffee,Black coffee
5615,06/07/2023,16:27:07,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
5616,06/10/2023,11:33:35,2,2,Utrecht,3.5,Coffee,Milk coffee
5617,06/08/2023,07:35:16,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5618,06/11/2023,08:56:17,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
5619,06/05/2023,15:11:32,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5620,06/08/2023,10:15:25,2,2,Utrecht,3.5,Coffee,Milk coffee
5621,06/09/2023,16:27:18,4,2,Utrecht,3.75,Bakery,Sandwich
5622,06/11/2023,09:16:02,2,2,Utrecht,3.0,Tea,Black tea
5623,06/10/2023,06:59:22,2,1,Alkmaar,4.25,Coffee,Syrup coffee
5624,06/10/2023,16:01:26,1,2,Utrecht,3.0,Tea,Black tea
5625,06/09/2023,11:24:46,2,1,Alkmaar,3.5,Tea,Herbal tea
5626,06/11/2023,10:04:48,1,3,Eindhoven,3.5,Bakery,Pie
5627,06/10/2023,09:59:50,6,3,Eindhoven,3.75,Bakery,Sandwich
5628,06/10/2023,11:03:38,2,1,Alkmaar,3.0,Tea,Black tea
5629,06/08/2023,08:51:54,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5630,06/09/2023,09:37:51,3,2,Utrecht,3.5,Coffee,Milk coffee
5631,06/08/2023,15:38:37,2,3,Eindhoven,3.5,Tea,Herbal tea
5632,06/11/2023,15:13:13,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5633,06/11/2023,11:54:43,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5634,06/06/2023,11:52:12,1,1,Alkmaar,3.75,Bakery,Sandwich
5635,06/09/2023,15:42:31,2,2,Utrecht,3.15,Tea,Green tea
5636,06/09/2023,06:01:23,1,3,Eindhoven,3.5,Bakery,Pie
5637,06/11/2023,19:14:54,2,1,Alkmaar,3.75,Bakery,Sandwich
5638,06/09/2023,06:32:57,1,2,Utrecht,3.5,Tea,Herbal tea
5639,06/06/2023,19:59:18,6,1,Alkmaar,3.5,Tea,Herbal tea
5640,06/10/2023,11:29:17,2,1,Alkmaar,3.25,Tea,Chai tea
5641,06/10/2023,17:08:41,1,2,Utrecht,3.15,Tea,Green tea
5642,06/11/2023,08:30:48,1,2,Utrecht,3.5,Bakery,Pie
5643,06/09/2023,17:15:08,1,2,Utrecht,3.5,Bakery,Pie
5644,06/11/2023,14:03:31,1,1,Alkmaar,3.5,Coffee,Milk coffee
5645,06/08/2023,07:47:41,2,1,Alkmaar,3.5,Bakery,Pie
5646,06/10/2023,06:18:04,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
5647,06/11/2023,18:12:00,2,2,Utrecht,3.0,Tea,Black tea
5648,06/10/2023,12:55:58,5,1,Alkmaar,3.5,Bakery,Pie
5649,06/09/2023,14:37:47,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
5650,06/10/2023,09:56:05,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5651,06/09/2023,10:26:59,2,2,Utrecht,3.5,Bakery,Pie
5652,06/11/2023,09:45:42,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5653,06/11/2023,14:45:15,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5654,06/10/2023,17:04:58,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5655,06/11/2023,18:12:39,2,2,Utrecht,2.0,Coffee,Black coffee
5656,06/08/2023,09:55:32,1,3,Eindhoven,2.0,Coffee,Black coffee
5657,06/07/2023,07:47:36,5,3,Eindhoven,3.75,Bakery,Sandwich
5658,06/11/2023,16:29:30,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5659,06/10/2023,06:50:44,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
5660,06/07/2023,11:59:23,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5661,06/06/2023,13:55:33,3,3,Eindhoven,3.75,Bakery,Sandwich
5662,06/10/2023,16:49:06,,2,Utrecht,6.3,Coffee,Organic blended coffee
5663,06/11/2023,10:49:11,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5664,06/11/2023,10:16:48,2,3,Eindhoven,3.75,Bakery,Sandwich
5665,06/09/2023,09:44:09,2,2,Utrecht,3.0,Bakery,Scone
5666,06/11/2023,17:47:27,4,2,Utrecht,6.3,Coffee,Organic blended coffee
5667,06/09/2023,08:00:03,1,3,Eindhoven,4.25,Coffee,Syrup coffee
5668,06/09/2023,16:49:53,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5669,06/10/2023,08:51:30,1,1,Alkmaar,3.0,Tea,Black tea
5670,06/10/2023,10:45:10,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5671,06/09/2023,15:32:44,1,3,Eindhoven,3.15,Tea,Green tea
5672,06/06/2023,10:01:09,1,2,Utrecht,3.15,Tea,Green tea
5673,06/10/2023,10:47:53,2,2,Utrecht,3.0,Bakery,Scone
5674,06/10/2023,08:21:21,4,2,Utrecht,3.25,Tea,Chai tea
5675,06/07/2023,16:24:30,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5676,06/10/2023,11:17:25,,2,Utrecht,3.0,Bakery,Scone
5677,06/09/2023,09:20:48,1,3,Eindhoven,3.5,Coffee,Milk coffee
5678,06/06/2023,10:52:40,2,3,Eindhoven,3.75,Bakery,Sandwich
5679,06/06/2023,13:47:02,2,1,Alkmaar,3.75,Bakery,Sandwich
5680,06/08/2023,07:00:08,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5681,06/05/2023,10:26:43,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
5682,06/06/2023,08:11:45,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
5683,06/08/2023,14:03:31,2,1,Alkmaar,4.25,Coffee,Syrup coffee
5684,06/08/2023,16:56:24,5,2,Utrecht,3.5,Bakery,Pie
5685,06/11/2023,17:57:17,1,2,Utrecht,3.0,Bakery,Scone
5686,06/10/2023,08:09:42,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5687,06/05/2023,11:18:10,1,1,Alkmaar,4.25,Coffee,Syrup coffee
5688,06/09/2023,08:42:19,1,3,Eindhoven,3.5,Tea,Herbal tea
5689,06/09/2023,07:25:24,3,2,Utrecht,3.25,Tea,Chai tea
5690,06/07/2023,15:08:22,2,1,Alkmaar,3.0,Tea,Black tea
5691,06/06/2023,12:50:49,5,,Alkmaar,2.0,Coffee,Black coffee
5692,06/11/2023,10:46:05,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5693,06/10/2023,13:49:08,1,3,Eindhoven,3.5,Tea,Herbal tea
5694,06/09/2023,14:55:37,3,1,Alkmaar,4.25,Coffee,Syrup coffee
5695,06/07/2023,07:12:33,2,3,Eindhoven,3.5,Bakery,Pie
5696,06/11/2023,13:40:40,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5697,06/07/2023,10:27:43,2,1,Alkmaar,2.0,Coffee,Black coffee
5698,06/09/2023,13:37:34,1,2,Utrecht,3.5,Bakery,Pie
5699,06/07/2023,14:57:42,3,1,Alkmaar,3.0,Bakery,Scone
5700,06/11/2023,09:38:57,1,2,Utrecht,3.5,Coffee,Milk coffee
5701,06/10/2023,17:11:13,2,2,Utrecht,3.5,Bakery,Pie
5702,06/11/2023,16:08:45,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5703,06/07/2023,09:15:12,4,2,Utrecht,3.5,Coffee,Milk coffee
5704,06/09/2023,18:10:47,2,2,Utrecht,2.0,Coffee,Black coffee
5705,06/09/2023,10:09:55,2,3,Eindhoven,3.5,Coffee,Milk coffee
5706,06/06/2023,08:39:25,2,2,Utrecht,3.5,Bakery,Pie
5707,06/09/2023,11:27:19,3,2,Utrecht,4.25,Coffee,Syrup coffee
5708,06/06/2023,10:09:13,3,2,Utrecht,3.15,Tea,Green tea
5709,06/05/2023,17:11:59,3,2,Utrecht,3.5,Bakery,Pie
5710,06/06/2023,13:38:19,1,3,Eindhoven,3.0,Tea,Black tea
5711,06/05/2023,09:00:26,1,2,Utrecht,3.0,Tea,Black tea
5712,06/10/2023,10:27:48,1,3,Eindhoven,3.15,Tea,Green tea
5713,06/05/2023,17:49:33,,1,Alkmaar,3.25,Tea,Chai tea
5714,06/09/2023,08:17:24,2,1,Alkmaar,3.5,Bakery,Pie
5715,06/09/2023,11:22:04,5,2,Utrecht,3.5,Coffee,Milk coffee
5716,06/09/2023,12:01:33,4,2,Utrecht,3.0,Bakery,Scone
5717,06/11/2023,10:28:12,3,3,Eindhoven,4.25,Coffee,Syrup coffee
5718,06/11/2023,08:06:44,2,3,Eindhoven,2.0,Coffee,Black coffee
5719,06/05/2023,14:31:43,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5720,06/08/2023,08:42:44,2,1,Alkmaar,3.0,Bakery,Scone
5721,06/11/2023,12:33:32,2,3,Eindhoven,3.0,Tea,Black tea
5722,06/08/2023,12:58:30,5,1,Alkmaar,3.0,Bakery,Scone
5723,06/10/2023,12:48:33,2,2,Utrecht,3.5,Bakery,Pie
5724,06/10/2023,13:51:03,1,3,Eindhoven,4.25,Coffee,Syrup coffee
5725,06/07/2023,08:01:51,2,2,Utrecht,3.75,Bakery,Sandwich
5726,06/10/2023,13:22:07,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5727,06/10/2023,10:07:45,2,3,Eindhoven,3.0,Bakery,Scone
5728,06/08/2023,09:15:04,3,,Utrecht,2.0,Coffee,Black coffee
5729,06/10/2023,09:04:47,2,1,Alkmaar,3.25,Tea,Chai tea
5730,06/08/2023,11:06:01,2,1,Alkmaar,3.75,Bakery,Sandwich
5731,06/11/2023,11:35:57,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5732,06/10/2023,12:58:12,2,3,Eindhoven,3.15,Tea,Green tea
5733,06/11/2023,08:42:46,2,2,Utrecht,3.15,Tea,Green tea
5734,06/07/2023,16:30:27,1,2,Utrecht,3.5,Tea,Herbal tea
5735,06/10/2023,18:08:31,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
5736,06/09/2023,09:06:26,2,2,Utrecht,3.75,Bakery,Sandwich
5737,06/10/2023,09:54:26,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5738,06/10/2023,08:55:08,4,2,Utrecht,3.5,Bakery,Pie
5739,06/07/2023,17:51:57,2,2,Utrecht,3.25,Tea,Chai tea
5740,06/08/2023,12:35:42,2,1,Alkmaar,3.0,Bakery,Scone
5741,06/09/2023,19:13:55,6,2,Utrecht,3.75,Bakery,Sandwich
5742,06/08/2023,17:28:42,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
5743,06/09/2023,08:52:20,3,2,Utrecht,4.25,Coffee,Syrup coffee
5744,06/09/2023,08:43:59,2,3,Eindhoven,3.5,Tea,Herbal tea
5745,06/09/2023,11:01:20,1,1,Alkmaar,2.0,Coffee,Black coffee
5746,06/08/2023,19:30:15,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5747,06/08/2023,10:47:14,2,3,Eindhoven,3.5,Tea,Herbal tea
5748,06/07/2023,12:41:33,2,2,Utrecht,3.0,Bakery,Scone
5749,06/08/2023,06:51:30,1,1,Alkmaar,3.25,Tea,Chai tea
5750,06/08/2023,17:06:31,1,1,Alkmaar,3.5,Tea,Herbal tea
5751,06/11/2023,10:37:47,2,3,Eindhoven,3.0,Bakery,Scone
5752,06/11/2023,15:53:56,1,2,Utrecht,3.5,Bakery,Pie
5753,06/10/2023,18:04:02,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5754,06/11/2023,15:05:19,1,2,Utrecht,4.25,Coffee,Syrup coffee
5755,06/10/2023,13:05:50,2,2,Utrecht,4.25,Coffee,Syrup coffee
5756,06/09/2023,08:46:05,1,1,Alkmaar,3.5,Bakery,Pie
5757,06/07/2023,08:38:27,2,1,Alkmaar,3.25,Tea,Chai tea
5758,06/11/2023,06:24:08,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5759,06/11/2023,09:40:55,2,3,Eindhoven,3.0,Bakery,Scone
5760,06/09/2023,16:45:22,2,2,Utrecht,4.25,Coffee,Syrup coffee
5761,06/07/2023,09:01:50,1,2,Utrecht,3.0,Bakery,Scone
5762,06/11/2023,18:45:48,5,2,Utrecht,3.0,Tea,Black tea
